T,PP_1,PP_2,PP_3,PP_4,PP_5,PP_6,PP_7,PP_8,PP_9,PP_10
4.23,0,0,0,1.92373227936786,0,0,0,0,0,0
4.2318,0,0,0,1.92324668709649,0,0,0,0,0,0
4.2336,0,0,0,1.92276316094893,0,0,0,0,0,0
4.2354,0,0,0,1.92228170028276,0,0,0,0,0,0
4.2372,0,0,0,1.92180230443716,0,0,0,0,0,0
4.239,0,0,0,1.92132497273297,0,0,0,0,0,0
4.2408,0,0,0,1.92084970447268,0,0,0,0,0,0
4.2426,0,0,0,1.92037649894039,0,0,0,0,0,0
4.2444,0,0,0,1.91990535540186,0,0,0,0,0,0
4.2462,0,0,0,1.91943627310448,0,0,0,0,0,0
4.248,0,0,0,1.91896925127727,0,0,0,0,0,0
4.2498,0,0,0,1.91850428913091,0,0,0,0,0,0
4.2516,0,0,0,1.91804138585769,0,0,0,0,0,0
4.2534,0,0,0,1.91758054063156,0,0,0,0,0,0
4.2552,0,0,0,1.9171217526081,0,0,0,0,0,0
4.257,0,0,0,1.91666502092452,0,0,0,0,0,0
4.2588,0,0,0,1.91621034469968,0,0,0,0,0,0
4.2606,0,0,0,1.91575772303409,0,0,0,0,0,0
4.2624,0,0,0,1.91530715500986,0,0,0,0,0,0
4.2642,0,0,0,1.91485863969076,0,0,0,0,0,0
4.266,0,0,0,1.91441217612222,0,0,0,0,0,0
4.2678,0,0,0,1.91396776333126,0,0,0,0,0,0
4.2696,0,0,0,1.91352540032658,0,0,0,0,0,0
4.2714,0,0,0,1.91308508609851,0,0,0,0,0,0
4.2732,0,0,0,1.91264681961898,0,0,0,0,0,0
4.275,0,0,0,1.91221059984162,0,0,0,0,0,0
4.2768,0,0,0,1.91177642570165,0,0,0,0,0,0
4.2786,0,0,0,1.91134429611595,0,0,0,0,0,0
4.2804,0,0,0,1.91091420998302,0,0,0,0,0,0
4.2822,0,0,0,1.91048616618303,0,0,0,0,0,0
4.284,0,0,0,1.91006016357775,0,0,0,0,0,0
4.2858,0,0,0,1.90963620101061,0,0,0,0,0,0
4.2876,0,0,0,1.90921427730669,0,0,0,0,0,0
4.2894,0,0,0,1.90879439127267,0,0,0,0,0,0
4.2912,0,0,0,1.9083765416969,0,0,0,0,0,0
4.293,0,0,0,1.90796072734937,0,0,0,0,0,0
4.2948,0,0,0,1.90754694698167,0,0,0,0,0,0
4.2966,0,0,0,1.90713519932708,0,0,0,0,0,0
4.2984,0,0,0,1.90672548310047,0,0,0,0,0,0
4.3002,0,0,0,1.90631779699839,0,0,0,0,0,0
4.302,0,0,0,1.90591213969899,0,0,0,0,0,0
4.3038,0,0,0,1.90550850986209,0,0,0,0,0,0
4.3056,0,0,0,1.90510690612913,0,0,0,0,0,0
4.3074,0,0,0,1.9047073271232,0,0,0,0,0,0
4.3092,0,0,0,1.904309771449,0,0,0,0,0,0
4.311,0,0,0,1.9039142376929,0,0,0,0,0,0
4.3128,0,0,0,1.9035207244229,0,0,0,0,0,0
4.3146,0,0,0,1.90312923018863,0,0,0,0,0,0
4.3164,0,0,0,1.90273975352137,0,0,0,0,0,0
4.3182,0,0,0,1.90235229293401,0,0,0,0,0,0
4.32,0,0,0,1.90196684692112,0,0,0,0,0,0
4.3218,0,0,0,1.90158341395888,0,0,0,0,0,0
4.3236,0,0,0,1.90120199250511,0,0,0,0,0,0
4.3254,0,0,0,1.90082258099927,0,0,0,0,0,0
4.3272,0,0,0,1.90044517786246,0,0,0,0,0,0
4.329,0,0,0,1.90006978149743,0,0,0,0,0,0
4.3308,0,0,0,1.89969639028855,0,0,0,0,0,0
4.3326,0,0,0,1.89932500260183,0,0,0,0,0,0
4.3344,0,0,0,1.89895561678493,0,0,0,0,0,0
4.3362,0,0,0,1.89858823116713,0,0,0,0,0,0
4.338,0,0,0,1.89822284405937,0,0,0,0,0,0
4.3398,0,0,0,1.89785945375421,0,0,0,0,0,0
4.3416,0,0,0,1.8974980788984,0,0,0,0,0,0
4.3434,0,0,0,1.89713874873624,0,0,0,0,0,0
4.3452,0,0,0,1.89678146229,0,0,0,0,0,0
4.347,0,0,0,1.89642621826724,0,0,0,0,0,0
4.3488,0,0,0,1.89607301536841,0,0,0,0,0,0
4.3506,0,0,0,1.8957218522868,0,0,0,0,0,0
4.3524,0,0,0,1.89537272770854,0,0,0,0,0,0
4.3542,0,0,0,1.89502564031264,0,0,0,0,0,0
4.356,0,0,0,1.89468058877096,0,0,0,0,0,0
4.3578,0,0,0,1.89433757174821,0,0,0,0,0,0
4.3596,0,0,0,1.89399658790197,0,0,0,0,0,0
4.3614,0,0,0,1.89365763588266,0,0,0,0,0,0
4.3632,0,0,0,1.89332071433358,0,0,0,0,0,0
4.365,0,0,0,1.89298582189086,0,0,0,0,0,0
4.3668,0,0,0,1.89265295718351,0,0,0,0,0,0
4.3686,0,0,0,1.89232211883337,0,0,0,0,0,0
4.3704,0,0,0,1.89199330545517,0,0,0,0,0,0
4.3722,0,0,0,1.89166651565648,0,0,0,0,0,0
4.374,0,0,0,1.89134174803771,0,0,0,0,0,0
4.3758,0,0,0,1.89101900119216,0,0,0,0,0,0
4.3776,0,0,0,1.89069827370597,0,0,0,0,0,0
4.3794,0,0,0,1.89037956415813,0,0,0,0,0,0
4.3812,0,0,0,1.8900628711205,0,0,0,0,0,0
4.383,0,0,0,1.88974819315778,0,0,0,0,0,0
4.3848,0,0,0,1.88943552882755,0,0,0,0,0,0
4.3866,0,0,0,1.88912487668023,0,0,0,0,0,0
4.3884,0,0,0,1.88881623525911,0,0,0,0,0,0
4.3902,0,0,0,1.88850960310031,0,0,0,0,0,0
4.392,0,0,0,1.88820497873284,0,0,0,0,0,0
4.3938,0,0,0,1.88790236067855,0,0,0,0,0,0
4.3956,0,0,0,1.88760174745214,0,0,0,0,0,0
4.3974,0,0,0,1.88730313756119,0,0,0,0,0,0
4.3992,0,0,0,1.88700652950611,0,0,0,0,0,0
4.401,0,0,0,1.88671192178019,0,0,0,0,0,0
4.4028,0,0,0,1.88641931286955,0,0,0,0,0,0
4.4046,0,0,0,1.8861287012532,0,0,0,0,0,0
4.4064,0,0,0,1.88584008540298,0,0,0,0,0,0
4.4082,0,0,0,1.8855534637836,0,0,0,0,0,0
4.41,0,0,0,1.88526883485262,0,0,0,0,0,0
4.4118,0,0,0,1.88498619706046,0,0,0,0,0,0
4.4136,0,0,0,1.8847055488504,0,0,0,0,0,0
4.4154,0,0,0,1.88442688865858,0,0,0,0,0,0
4.4172,0,0,0,1.88415021491398,0,0,0,0,0,0
4.419,0,0,0,1.88387552603845,0,0,0,0,0,0
4.4208,0,0,0,1.88360282044669,0,0,0,0,0,0
4.4226,0,0,0,1.88333209654627,0,0,0,0,0,0
4.4244,0,0,0,1.88306335273761,0,0,0,0,0,0
4.4262,0,0,0,1.88279658741398,0,0,0,0,0,0
4.428,0,0,0,1.8825317989615,0,0,0,0,0,0
4.4298,0,0,0,1.88226898575918,0,0,0,0,0,0
4.4316,0,0,0,1.88200814617884,0,0,0,0,0,0
4.4334,0,0,0,1.88174927858521,0,0,0,0,0,0
4.4352,0,0,0,1.88149238133583,0,0,0,0,0,0
4.437,0,0,0,1.88123745278111,0,0,0,0,0,0
4.4388,0,0,0,1.88098449126434,0,0,0,0,0,0
4.4406,0,0,0,1.88073349512165,0,0,0,0,0,0
4.4424,0,0,0,1.88048446268201,0,0,0,0,0,0
4.4442,0,0,0,1.88023739226727,0,0,0,0,0,0
4.446,0,0,0,1.87999228219213,0,0,0,0,0,0
4.4478,0,0,0,1.87974913076415,0,0,0,0,0,0
4.4496,0,0,0,1.87950793628374,0,0,0,0,0,0
4.4514,0,0,0,1.87926869704417,0,0,0,0,0,0
4.4532,0,0,0,1.87903141133156,0,0,0,0,0,0
4.455,0,0,0,1.87879607742491,0,0,0,0,0,0
4.4568,0,0,0,1.87856269359605,0,0,0,0,0,0
4.4586,0,0,0,1.87833125810968,0,0,0,0,0,0
4.4604,0,0,0,1.87810176922335,0,0,0,0,0,0
4.4622,0,0,0,1.87787422518748,0,0,0,0,0,0
4.464,0,0,0,1.87764862424532,0,0,0,0,0,0
4.4658,0,0,0,1.87742496463302,0,0,0,0,0,0
4.4676,0,0,0,1.87720324457954,0,0,0,0,0,0
4.4694,0,0,0,1.87698346230673,0,0,0,0,0,0
4.4712,0,0,0,1.87676561602928,0,0,0,0,0,0
4.473,0,0,0,1.87654970395475,0,0,0,0,0,0
4.4748,0,0,0,1.87633572428354,0,0,0,0,0,0
4.4766,0,0,0,1.87612367520891,0,0,0,0,0,0
4.4784,0,0,0,1.875913554917,0,0,0,0,0,0
4.4802,0,0,0,1.87570536158678,0,0,0,0,0,0
4.482,0,0,0,1.87549909339008,0,0,0,0,0,0
4.4838,0,0,0,1.8752947484916,0,0,0,0,0,0
4.4856,0,0,0,1.87509232504889,0,0,0,0,0,0
4.4874,0,0,0,1.87489182121235,0,0,0,0,0,0
4.4892,0,0,0,1.87469323512526,0,0,0,0,0,0
4.491,0,0,0,1.87449656492372,0,0,0,0,0,0
4.4928,0,0,0,1.87430180873671,0,0,0,0,0,0
4.4946,0,0,0,1.87410896468608,0,0,0,0,0,0
4.4964,0,0,0,1.8739180308865,0,0,0,0,0,0
4.4982,0,0,0,1.87372900544553,0,0,0,0,0,0
4.5,0,0,0,1.87354188646357,0,0,0,0,0,0
4.5018,0,0,0,1.87335667203389,0,0,0,0,0,0
4.5036,0,0,0,1.87317336024259,0,0,0,0,0,0
4.5054,0,0,0,1.87299194916866,0,0,0,0,0,0
4.5072,0,0,0,1.87281243688393,0,0,0,0,0,0
4.509,0,0,0,1.87263482145308,0,0,0,0,0,0
4.5108,0,0,0,1.87245910093366,0,0,0,0,0,0
4.5126,0,0,0,1.87228527337607,0,0,0,0,0,0
4.5144,0,0,0,1.87211333682357,0,0,0,0,0,0
4.5162,0,0,0,1.87194328931228,0,0,0,0,0,0
4.518,0,0,0,1.87177512887116,0,0,0,0,0,0
4.5198,0,0,0,1.87160885352206,0,0,0,0,0,0
4.5216,0,0,0,1.87144446127964,0,0,0,0,0,0
4.5234,0,0,0,1.87128195015147,0,0,0,0,0,0
4.5252,0,0,0,1.87112131813793,0,0,0,0,0,0
4.527,0,0,0,1.87096256323228,0,0,0,0,0,0
4.5288,0,0,0,1.87080568342064,0,0,0,0,0,0
4.5306,0,0,0,1.87065067668197,0,0,0,0,0,0
4.5324,0,0,0,1.87049754098811,0,0,0,0,0,0
4.5342,0,0,0,1.87034627430373,0,0,0,0,0,0
4.536,0,0,0,1.87019687458638,0,0,0,0,0,0
4.5378,0,0,0,1.87004933978646,0,0,0,0,0,0
4.5396,0,0,0,1.86990366784722,0,0,0,0,0,0
4.5414,0,0,0,1.86975985670476,0,0,0,0,0,0
4.5432,0,0,0,1.86961790428806,0,0,0,0,0,0
4.545,0,0,0,1.86947780851895,0,0,0,0,0,0
4.5468,0,0,0,1.8693395673121,0,0,0,0,0,0
4.5486,0,0,0,1.86920317857505,0,0,0,0,0,0
4.5504,0,0,0,1.8690686402082,0,0,0,0,0,0
4.5522,0,0,0,1.8689359501048,0,0,0,0,0,0
4.554,0,0,0,1.86880510615096,0,0,0,0,0,0
4.5558,0,0,0,1.86867610622564,0,0,0,0,0,0
4.5576,0,0,0,1.86854894820066,0,0,0,0,0,0
4.5594,0,0,0,1.86842362994072,0,0,0,0,0,0
4.5612,0,0,0,1.86830014930333,0,0,0,0,0,0
4.563,0,0,0,1.8681785041389,0,0,0,0,0,0
4.5648,0,0,0,1.86805869229067,0,0,0,0,0,0
4.5666,0,0,0,1.86794071159475,0,0,0,0,0,0
4.5684,0,0,0,1.8678245598801,0,0,0,0,0,0
4.5702,0,0,0,1.86771023496855,0,0,0,0,0,0
4.572,0,0,0,1.86759773467477,0,0,0,0,0,0
4.5738,0,0,0,1.8674870568063,0,0,0,0,0,0
4.5756,0,0,0,1.86737819916352,0,0,0,0,0,0
4.5774,0,0,0,1.86727115953968,0,0,0,0,0,0
4.5792,0,0,0,1.86716593572089,0,0,0,0,0,0
4.581,0,0,0,1.8670625254861,0,0,0,0,0,0
4.5828,0,0,0,1.86696092660715,0,0,0,0,0,0
4.5846,0,0,0,1.86686113684869,0,0,0,0,0,0
4.5864,0,0,0,1.86676315396826,0,0,0,0,0,0
4.5882,0,0,0,1.86666697571625,0,0,0,0,0,0
4.59,0,0,0,1.86657259983591,0,0,0,0,0,0
4.5918,0,0,0,1.86648002406334,0,0,0,0,0,0
4.5936,0,0,0,1.86638924612749,0,0,0,0,0,0
4.5954,0,0,0,1.86630026375018,0,0,0,0,0,0
4.5972,0,0,0,1.86621307464609,0,0,0,0,0,0
4.599,0,0,0,1.86612767652274,0,0,0,0,0,0
4.6008,0,0,0,1.86604406708052,0,0,0,0,0,0
4.6026,0,0,0,1.86596224401267,0,0,0,0,0,0
4.6044,0,0,0,1.86588220500529,0,0,0,0,0,0
4.6062,0,0,0,1.86580394773734,0,0,0,0,0,0
4.608,0,0,0,1.86572746988063,0,0,0,0,0,0
4.6098,0,0,0,1.86565276909983,0,0,0,0,0,0
4.6116,0,0,0,1.86557984305247,0,0,0,0,0,0
4.6134,0,0,0,1.86550868938894,0,0,0,0,0,0
4.6152,0,0,0,1.86543930575246,0,0,0,0,0,0
4.617,0,0,0,1.86537168977915,0,0,0,0,0,0
4.6188,0,0,0,1.86530583909795,0,0,0,0,0,0
4.6206,0,0,0,1.86524175133067,0,0,0,0,0,0
4.6224,0,0,0,1.86517942409199,0,0,0,0,0,0
4.6242,0,0,0,1.86511885498943,0,0,0,0,0,0
4.626,0,0,0,1.86506004162336,0,0,0,0,0,0
4.6278,0,0,0,1.86500298158704,0,0,0,0,0,0
4.6296,0,0,0,1.86494767246654,0,0,0,0,0,0
4.6314,0,0,0,1.86489411184083,0,0,0,0,0,0
4.6332,0,0,0,1.86484229728171,0,0,0,0,0,0
4.635,0,0,0,1.86479222635386,0,0,0,0,0,0
4.6368,0,0,0,1.86474389661478,0,0,0,0,0,0
4.6386,0,0,0,1.86469730561486,0,0,0,0,0,0
4.6404,0,0,0,1.86465245089735,0,0,0,0,0,0
4.6422,0,0,0,1.86460932999832,0,0,0,0,0,0
4.644,0,0,0,1.86456794044672,0,0,0,0,0,0
4.6458,0,0,0,1.86452827976438,0,0,0,0,0,0
4.6476,0,0,0,1.86449034546594,0,0,0,0,0,0
4.6494,0,0,0,1.86445413505893,0,0,0,0,0,0
4.6512,0,0,0,1.86441964604373,0,0,0,0,0,0
4.653,0,0,0,1.86438687591357,0,0,0,0,0,0
4.6548,0,0,0,1.86435582215454,0,0,0,0,0,0
4.6566,0,0,0,1.86432648224558,0,0,0,0,0,0
4.6584,0,0,0,1.86429885365851,0,0,0,0,0,0
4.6602,0,0,0,1.86427293385798,0,0,0,0,0,0
4.662,0,0,0,1.86424872030151,0,0,0,0,0,0
4.6638,0,0,0,1.86422621043948,0,0,0,0,0,0
4.6656,0,0,0,1.86420540171511,0,0,0,0,0,0
4.6674,0,0,0,1.8641862915645,0,0,0,0,0,0
4.6692,0,0,0,1.86416887741658,0,0,0,0,0,0
4.671,0,0,0,1.86415315669317,0,0,0,0,0,0
4.6728,0,0,0,1.86413912680892,0,0,0,0,0,0
4.6746,0,0,0,1.86412678517135,0,0,0,0,0,0
4.6764,0,0,0,1.86411612918082,0,0,0,0,0,0
4.6782,0,0,0,1.86410715623058,0,0,0,0,0,0
4.68,0,0,0,1.8640998637067,0,0,0,0,0,0
4.6818,0,0,0,1.86409424898812,0,0,0,0,0,0
4.6836,0,0,0,1.86409030944665,0,0,0,0,0,0
4.6854,0,0,0,1.86408804244694,0,0,0,0,0,0
4.6872,0,0,0,1.86408744534651,0,0,0,0,0,0
4.689,0,0,0,1.86408851549573,0,0,0,0,0,0
4.6908,0,0,0,1.86409125023782,0,0,0,0,0,0
4.6926,0,0,0,1.86409564690886,0,0,0,0,0,0
4.6944,0,0,0,1.86410170283781,0,0,0,0,0,0
4.6962,0,0,0,1.86410941534645,0,0,0,0,0,0
4.698,0,0,0,1.86411878174943,0,0,0,0,0,0
4.6998,0,0,0,1.86412979935428,0,0,0,0,0,0
4.7016,0,0,0,1.86414246546136,0,0,0,0,0,0
4.7034,0,0,0,1.86415677736389,0,0,0,0,0,0
4.7052,0,0,0,1.86417273234795,0,0,0,0,0,0
4.707,0,0,0,1.86419032769248,0,0,0,0,0,0
4.7088,0,0,0,1.86420956066929,0,0,0,0,0,0
4.7106,0,0,0,1.86423042854301,0,0,0,0,0,0
4.7124,0,0,0,1.86425292857116,0,0,0,0,0,0
4.7142,0,0,0,1.8642770580041,0,0,0,0,0,0
4.716,0,0,0,1.86430281408506,0,0,0,0,0,0
4.7178,0,0,0,1.86433019405012,0,0,0,0,0,0
4.7196,0,0,0,1.8643591951282,0,0,0,0,0,0
4.7214,0,0,0,1.86438981454111,0,0,0,0,0,0
4.7232,0,0,0,1.8644220495035,0,0,0,0,0,0
4.725,0,0,0,1.86445589722286,0,0,0,0,0,0
4.7268,0,0,0,1.86449135489957,0,0,0,0,0,0
4.7286,0,0,0,1.86452841972684,0,0,0,0,0,0
4.7304,0,0,0,1.86456708889076,0,0,0,0,0,0
4.7322,0,0,0,1.86460735957024,0,0,0,0,0,0
4.734,0,0,0,1.86464922893709,0,0,0,0,0,0
4.7358,0,0,0,1.86469269415596,0,0,0,0,0,0
4.7376,0,0,0,1.86473775238434,0,0,0,0,0,0
4.7394,0,0,0,1.8647844007726,0,0,0,0,0,0
4.7412,0,0,0,1.86483263646395,0,0,0,0,0,0
4.743,0,0,0,1.86488245659447,0,0,0,0,0,0
4.7448,0,0,0,1.86493385829309,0,0,0,0,0,0
4.7466,0,0,0,1.86498683868161,0,0,0,0,0,0
4.7484,0,0,0,1.86504139487466,0,0,0,0,0,0
4.7502,0,0,0,1.86509752397974,0,0,0,0,0,0
4.752,0,0,0,1.86515522309722,0,0,0,0,0,0
4.7538,0,0,0,1.86521448932031,0,0,0,0,0,0
4.7556,0,0,0,1.86527531973509,0,0,0,0,0,0
4.7574,0,0,0,1.86533771142048,0,0,0,0,0,0
4.7592,0,0,0,1.86540166144826,0,0,0,0,0,0
4.761,0,0,0,1.86546716688309,0,0,0,0,0,0
4.7628,0,0,0,1.86553422478246,0,0,0,0,0,0
4.7646,0,0,0,1.86560283219672,0,0,0,0,0,0
4.7664,0,0,0,1.8656729861691,0,0,0,0,0,0
4.7682,0,0,0,1.86574468373566,0,0,0,0,0,0
4.77,0,0,0,1.86581792192532,0,0,0,0,0,0
4.7718,0,0,0,1.86589269775988,0,0,0,0,0,0
4.7736,0,0,0,1.86596900825397,0,0,0,0,0,0
4.7754,0,0,0,1.86604685041508,0,0,0,0,0,0
4.7772,0,0,0,1.86612622124359,0,0,0,0,0,0
4.779,0,0,0,1.86620711773268,0,0,0,0,0,0
4.7808,0,0,0,1.86628953686844,0,0,0,0,0,0
4.7826,0,0,0,1.86637347562979,0,0,0,0,0,0
4.7844,0,0,0,1.8664589309885,0,0,0,0,0,0
4.7862,0,0,0,1.86654589990922,0,0,0,0,0,0
4.788,0,0,0,1.86663437934945,0,0,0,0,0,0
4.7898,0,0,0,1.86672436625952,0,0,0,0,0,0
4.7916,0,0,0,1.86681585758266,0,0,0,0,0,0
4.7934,0,0,0,1.86690885025493,0,0,0,0,0,0
4.7952,0,0,0,1.86700334120525,0,0,0,0,0,0
4.797,0,0,0,1.86709932735539,0,0,0,0,0,0
4.7988,0,0,0,1.86719680562001,0,0,0,0,0,0
4.8006,0,0,0,1.86729577290658,0,0,0,0,0,0
4.8024,0,0,0,1.86739622611546,0,0,0,0,0,0
4.8042,0,0,0,1.86749816213985,0,0,0,0,0,0
4.806,0,0,0,1.86760157786583,0,0,0,0,0,0
4.8078,0,0,0,1.8677064701723,0,0,0,0,0,0
4.8096,0,0,0,1.86781283593104,0,0,0,0,0,0
4.8114,0,0,0,1.8679206720067,0,0,0,0,0,0
4.8132,0,0,0,1.86802997525675,0,0,0,0,0,0
4.815,0,0,0,1.86814074253155,0,0,0,0,0,0
4.8168,0,0,0,1.8682529706743,0,0,0,0,0,0
4.8186,0,0,0,1.86836665652106,0,0,0,0,0,0
4.8204,0,0,0,1.86848179690075,0,0,0,0,0,0
4.8222,0,0,0,1.86859838863515,0,0,0,0,0,0
4.824,0,0,0,1.86871642853888,0,0,0,0,0,0
4.8258,0,0,0,1.86883591341943,0,0,0,0,0,0
4.8276,0,0,0,1.86895684007716,0,0,0,0,0,0
4.8294,0,0,0,1.86907920530525,0,0,0,0,0,0
4.8312,0,0,0,1.86920300588978,0,0,0,0,0,0
4.833,0,0,0,1.86932823860965,0,0,0,0,0,0
4.8348,0,0,0,1.86945490023663,0,0,0,0,0,0
4.8366,0,0,0,1.86958298753537,0,0,0,0,0,0
4.8384,0,0,0,1.86971249726333,0,0,0,0,0,0
4.8402,0,0,0,1.86984342617088,0,0,0,0,0,0
4.842,0,0,0,1.86997577100119,0,0,0,0,0,0
4.8438,0,0,0,1.87010952849034,0,0,0,0,0,0
4.8456,0,0,0,1.87024469536724,0,0,0,0,0,0
4.8474,0,0,0,1.87038126835365,0,0,0,0,0,0
4.8492,0,0,0,1.8705192441642,0,0,0,0,0,0
4.851,0,0,0,1.87065861950637,0,0,0,0,0,0
4.8528,0,0,0,1.87079939108051,0,0,0,0,0,0
4.8546,0,0,0,1.87094155557982,0,0,0,0,0,0
4.8564,0,0,0,1.87108510969034,0,0,0,0,0,0
4.8582,0,0,0,1.871230050091,0,0,0,0,0,0
4.86,0,0,0,1.87137637345355,0,0,0,0,0,0
4.8618,0,0,0,1.87152407644262,0,0,0,0,0,0
4.8636,0,0,0,1.87167315571569,0,0,0,0,0,0
4.8654,0,0,0,1.8718236079231,0,0,0,0,0,0
4.8672,0,0,0,1.87197542970805,0,0,0,0,0,0
4.869,0,0,0,1.87212861770659,0,0,0,0,0,0
4.8708,0,0,0,1.87228316854762,0,0,0,0,0,0
4.8726,0,0,0,1.87243907885292,0,0,0,0,0,0
4.8744,0,0,0,1.8725963452371,0,0,0,0,0,0
4.8762,0,0,0,1.87275496430764,0,0,0,0,0,0
4.878,0,0,0,1.87291493266489,0,0,0,0,0,0
4.8798,0,0,0,1.87307624690202,0,0,0,0,0,0
4.8816,0,0,0,1.8732389036051,0,0,0,0,0,0
4.8834,0,0,0,1.87340289935303,0,0,0,0,0,0
4.8852,0,0,0,1.87356823071756,0,0,0,0,0,0
4.887,0,0,0,1.87373489426333,0,0,0,0,0,0
4.8888,0,0,0,1.87390288654781,0,0,0,0,0,0
4.8906,0,0,0,1.87407220412134,0,0,0,0,0,0
4.8924,0,0,0,1.87424284352709,0,0,0,0,0,0
4.8942,0,0,0,1.87441480130113,0,0,0,0,0,0
4.896,0,0,0,1.87458807397235,0,0,0,0,0,0
4.8978,0,0,0,1.87476265806251,0,0,0,0,0,0
4.8996,0,0,0,1.87493855008624,0,0,0,0,0,0
4.9014,0,0,0,1.87511574655101,0,0,0,0,0,0
4.9032,0,0,0,1.87529424395714,0,0,0,0,0,0
4.905,0,0,0,1.87547403879784,0,0,0,0,0,0
4.9068,0,0,0,1.87565512755913,0,0,0,0,0,0
4.9086,0,0,0,1.87583750671993,0,0,0,0,0,0
4.9104,0,0,0,1.876021172752,0,0,0,0,0,0
4.9122,0,0,0,1.87620613261703,0,0,0,0,0,0
4.914,0,0,0,1.87639239790798,0,0,0,0,0,0
4.9158,0,0,0,1.87657996500137,0,0,0,0,0,0
4.9176,0,0,0,1.87676883014765,0,0,0,0,0,0
4.9194,0,0,0,1.87695898959954,0,0,0,0,0,0
4.9212,0,0,0,1.87715043961202,0,0,0,0,0,0
4.923,0,0,0,1.87734317644236,0,0,0,0,0,0
4.9248,0,0,0,1.87753719635006,0,0,0,0,0,0
4.9266,0,0,0,1.87773249559689,0,0,0,0,0,0
4.9284,0,0,0,1.8779290704469,0,0,0,0,0,0
4.9302,0,0,0,1.8781269171664,0,0,0,0,0,0
4.932,0,0,0,1.87832603202394,0,0,0,0,0,0
4.9338,0,0,0,1.87852641129037,0,0,0,0,0,0
4.9356,0,0,0,1.87872805123878,0,0,0,0,0,0
4.9374,0,0,0,1.87893094814452,0,0,0,0,0,0
4.9392,0,0,0,1.87913509828523,0,0,0,0,0,0
4.941,0,0,0,1.87934049794079,0,0,0,0,0,0
4.9428,0,0,0,1.87954714339336,0,0,0,0,0,0
4.9446,0,0,0,1.87975503092734,0,0,0,0,0,0
4.9464,0,0,0,1.87996415682942,0,0,0,0,0,0
4.9482,0,0,0,1.88017451738854,0,0,0,0,0,0
4.95,0,0,0,1.8803861088959,0,0,0,0,0,0
4.9518,0,0,0,1.88059892764499,0,0,0,0,0,0
4.9536,0,0,0,1.88081296993153,0,0,0,0,0,0
4.9554,0,0,0,1.88102823205352,0,0,0,0,0,0
4.9572,0,0,0,1.88124471031123,0,0,0,0,0,0
4.959,0,0,0,1.88146240100717,0,0,0,0,0,0
4.9608,0,0,0,1.88168130044615,0,0,0,0,0,0
4.9626,0,0,0,1.88190140493521,0,0,0,0,0,0
4.9644,0,0,0,1.88212271078368,0,0,0,0,0,0
4.9662,0,0,0,1.88234521430313,0,0,0,0,0,0
4.968,0,0,0,1.88256891180741,0,0,0,0,0,0
4.9698,0,0,0,1.88279379961264,0,0,0,0,0,0
4.9716,0,0,0,1.88301987403717,0,0,0,0,0,0
4.9734,0,0,0,1.88324713140166,0,0,0,0,0,0
4.9752,0,0,0,1.883475568029,0,0,0,0,0,0
4.977,0,0,0,1.88370518024436,0,0,0,0,0,0
4.9788,0,0,0,1.88393596437516,0,0,0,0,0,0
4.9806,0,0,0,1.88416791675111,0,0,0,0,0,0
4.9824,0,0,0,1.88440103370415,0,0,0,0,0,0
4.9842,0,0,0,1.8846353115685,0,0,0,0,0,0
4.986,0,0,0,1.88487074668066,0,0,0,0,0,0
4.9878,0,0,0,1.88510733537936,0,0,0,0,0,0
4.9896,0,0,0,1.88534507400562,0,0,0,0,0,0
4.9914,0,0,0,1.88558395890272,0,0,0,0,0,0
4.9932,0,0,0,1.8858239864162,0,0,0,0,0,0
4.995,0,0,0,1.88606515289386,0,0,0,0,0,0
4.9968,0,0,0,1.88630745468576,0,0,0,0,0,0
4.9986,0,0,0,1.88655088814425,0,0,0,0,0,0
5.0004,0,0,0,1.88679544962391,0,0,0,0,0,0
5.0022,0,0,0,1.8870411354816,0,0,0,0,0,0
5.004,0,0,0,1.88728794207645,0,0,0,0,0,0
5.0058,0,0,0,1.88753586576984,0,0,0,0,0,0
5.0076,0,0,0,1.88778490292543,0,0,0,0,0,0
5.0094,0,0,0,1.88803504990912,0,0,0,0,0,0
5.0112,0,0,0,1.8882863030891,0,0,0,0,0,0
5.013,0,0,0,1.88853865883581,0,0,0,0,0,0
5.0148,0,0,0,1.88879211352196,0,0,0,0,0,0
5.0166,0,0,0,1.88904666352251,0,0,0,0,0,0
5.0184,0,0,0,1.8893023052147,0,0,0,0,0,0
5.0202,0,0,0,1.88955903497803,0,0,0,0,0,0
5.022,0,0,0,1.88981684919425,0,0,0,0,0,0
5.0238,0,0,0,1.8900757442474,0,0,0,0,0,0
5.0256,0,0,0,1.89033571652377,0,0,0,0,0,0
5.0274,0,0,0,1.8905967624119,0,0,0,0,0,0
5.0292,0,0,0,1.89085887830261,0,0,0,0,0,0
5.031,0,0,0,1.891122060589,0,0,0,0,0,0
5.0328,0,0,0,1.89138630566638,0,0,0,0,0,0
5.0346,0,0,0,1.89165160993239,0,0,0,0,0,0
5.0364,0,0,0,1.89191796978689,0,0,0,0,0,0
5.0382,0,0,0,1.89218538163202,0,0,0,0,0,0
5.04,0,0,0,1.89245384187217,0,0,0,0,0,0
5.0418,0,0,0,1.89272334691402,0,0,0,0,0,0
5.0436,0,0,0,1.89299389316648,0,0,0,0,0,0
